id,uuid,event,value,created
391227859,1631183580164,referrer,https://www.google.com,2021-09-09 12:33:00.000000
391227860,1624917005425,referrer,https://www.google.com/,2021-09-09 12:33:00.000000
391225189,1600947332595,frontpage_view,undefined,2021-09-09 12:32:59.000000
391225190,1631183325224,product_view,426602,2021-09-09 12:32:59.000000
391225191,1547295572613,product_view,375108,2021-09-09 12:32:59.000000
391225192,1629885855632,frontpage_view,undefined,2021-09-09 12:32:59.000000
391227858,1629885855632,referrer,direct,2021-09-09 12:32:59.000000
391225185,1631183574901,product_view,294556,2021-09-09 12:32:58.000000
391225186,1514380641645,product_view,324501,2021-09-09 12:32:58.000000
391225187,1571569259244,frontpage_view,undefined,2021-09-09 12:32:58.000000
391225188,1627477557918,goto,407619,2021-09-09 12:32:58.000000
391227856,1514380641645,referrer,https://www.google.com/,2021-09-09 12:32:58.000000
391227857,1631183578499,referrer,Adwords,2021-09-09 12:32:58.000000
391225184,1566420425236,goto,510634,2021-09-09 12:32:57.000000
391227855,1631183574901,referrer,https://www.google.com/,2021-09-09 12:32:57.000000
391225182,1631183574847,product_view,331208,2021-09-09 12:32:56.000000
391225183,1630785814804,frontpage_view,undefined,2021-09-09 12:32:56.000000
391225178,1575460770933,product_view,337195,2021-09-09 12:32:55.000000
391225179,1631183509256,product_view,NaN,2021-09-09 12:32:55.000000
391225180,1630699704954,product_view,403241,2021-09-09 12:32:55.000000
391225181,1604406014230,product_view,483495,2021-09-09 12:32:55.000000
391227854,1631183574847,referrer,direct,2021-09-09 12:32:55.000000
391225177,1631183221544,product_view,241034,2021-09-09 12:32:54.000000
391227853,1630699704954,referrer,Adwords,2021-09-09 12:32:54.000000
391225175,1631183455585,product_view,459021,2021-09-09 12:32:53.000000
391225176,1630609938013,product_view,331208,2021-09-09 12:32:53.000000
391227852,1630609938013,referrer,Adwords,2021-09-09 12:32:53.000000
391225173,1542191516684,goto,243276,2021-09-09 12:32:51.000000
391225174,0,goto,262733,2021-09-09 12:32:51.000000
391225172,1622145734327,product_view,339164,2021-09-09 12:32:50.000000
391225168,1621497687952,product_view,417924,2021-09-09 12:32:49.000000
391225169,1589179370917,product_view,465326,2021-09-09 12:32:49.000000
391225170,1631183569372,product_view,444332,2021-09-09 12:32:49.000000
391225171,1631182699457,product_view,265827,2021-09-09 12:32:49.000000
391227851,1631183569372,referrer,https://www.google.com/,2021-09-09 12:32:49.000000
391225165,1631121309878,goto,511074,2021-09-09 12:32:48.000000
391225166,1629651785621,product_view,363342,2021-09-09 12:32:48.000000
391225167,0,goto,324001,2021-09-09 12:32:48.000000
391225164,1631179204614,product_view,445362,2021-09-09 12:32:47.000000
391225160,1608499035514,product_view,234677,2021-09-09 12:32:46.000000
391225161,1591374155665,goto,Unknown product-id,2021-09-09 12:32:46.000000
391225162,1631183566307,product_view,334724,2021-09-09 12:32:46.000000
391225163,1631115615555,product_view,271462,2021-09-09 12:32:46.000000
391227848,1631183566307,referrer,Adwords,2021-09-09 12:32:46.000000
391227849,1593752163232,referrer,https://www.google.com/,2021-09-09 12:32:46.000000
391227850,1631115615555,referrer,https://www.google.no,2021-09-09 12:32:46.000000
391225156,1600947332595,frontpage_view,undefined,2021-09-09 12:32:45.000000
391225157,1630327503714,goto,Unknown product-id,2021-09-09 12:32:45.000000
391225158,1601019074950,product_view,463644,2021-09-09 12:32:45.000000
391225159,1631183509256,product_view,314058,2021-09-09 12:32:45.000000
391225149,1571569259244,product_view,438472,2021-09-09 12:32:44.000000
391225150,0,product_view,324001,2021-09-09 12:32:44.000000
391225151,1631051063480,goto,422473,2021-09-09 12:32:44.000000
391225152,1630916824065,product_view,360036,2021-09-09 12:32:44.000000
391225153,1578506444966,offers_view,undefined,2021-09-09 12:32:44.000000
391225154,1631183560637,goto,313853,2021-09-09 12:32:44.000000
391225155,1624259764289,product_view,416633,2021-09-09 12:32:44.000000
391227846,1578506444966,referrer,direct,2021-09-09 12:32:44.000000
391227847,1624259764289,referrer,android-app://com.google.android.gm/,2021-09-09 12:32:44.000000
391225146,1579784443256,product_view,306761,2021-09-09 12:32:43.000000
391225147,1621358194719,product_view,344101,2021-09-09 12:32:43.000000
391225148,1631183563736,product_view,238992,2021-09-09 12:32:43.000000
391227845,1631183563736,referrer,https://www.google.com/,2021-09-09 12:32:43.000000
391225145,1542191516684,product_view,243276,2021-09-09 12:32:42.000000
391225141,1591374155665,product_view,423481,2021-09-09 12:32:41.000000
