parent,title_no,internal_doc_type,image_url,description,title,title_phonetic,url,tags,path,_version_,internal_doc_id,popularity,root,alias,title_edge_ngram,id,alias_no,adult,last_modified,parents
Tape,Antiskli tape,category,/3143/3143399/14486.80x75!m.jpg,126 produkter,Antiskli tape,Antiskli tape,/kategorier/antiskli-tape,filter,Bygg og verktøy>Tape>Antiskli tape,1711025782677045248,13133,1155,Bygg og verktøy,"antiskli teip,antisklitape,antiskliteip,sklirtape,skliteip",Antiskli tape,13133,"antisklitape,antiskliteip,antiskli teip,skliteip,sklirtape",false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Tape"
Skjønnhet og helse,Apotek,category,/2998/2998372/original.50x75!m.jpg,2569 produkter,Apotek,Apotek,/kategorier/apotek,categories,Skjønnhet og helse>Apotek,1711025782677045249,12490,11246,Skjønnhet og helse,,Apotek,12490,,false,2021-09-16T03:02:23.579Z,Skjønnhet og helse
Verktøy,Arbeidsbenk og sagbord,category,/1717/1717806/original.76x75!m.jpg,45 produkter,Arbeidsbenk og sagbord,Arbeidsbenk og sagbord,/kategorier/arbeidsbenk-og-sagbord,products,Bygg og verktøy>Verktøy>Arbeidsbenk og sagbord,1711025782677045250,11686,2106,Bygg og verktøy,"arbeidsbord,sagbord,sagstativ",Arbeidsbenk og sagbord,11686,"sagbord,arbeidsbord,sagstativ",false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Verktøy"
Arbeidsklær,Arbeidsbukse,category,/2941/2941061/original.34x75!m.jpg,5411 produkter,Arbeidsbukse,Arbeidsbukse,/kategorier/arbeidsbukse,search,Klær og sko>Diverse klær>Arbeidsklær>Arbeidsbukse,1711025782678093824,12107,1421,Klær og sko,,Arbeidsbukse,12107,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Diverse klær,Arbeidsklær"
Arbeidsklær,Arbeidshansker,category,/2941/2941065/original.90x75!m.jpg,594 produkter,Arbeidshansker,Arbeidshansker,/kategorier/arbeidshansker,search,Klær og sko>Diverse klær>Arbeidsklær>Arbeidshansker,1711025782678093825,12109,1051,Klær og sko,,Arbeidshansker,12109,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Diverse klær,Arbeidsklær"
Arbeidsklær,Arbeidsjakke,category,/2941/2941063/original.66x75!m.jpg,106 produkter,Arbeidsjakke,Arbeidsjakke,/kategorier/arbeidsjakke,search,Klær og sko>Diverse klær>Arbeidsklær>Arbeidsjakke,1711025782679142400,12108,1046,Klær og sko,,Arbeidsjakke,12108,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Diverse klær,Arbeidsklær"
Diverse klær,Arbeidsklær,category,/2941/2941058/original.68x75!m.jpg,5718 produkter,Arbeidsklær,Arbeidsklær,/kategorier/arbeidsklaer,search,Klær og sko>Diverse klær>Arbeidsklær,1711025782680190976,12106,1385,Klær og sko,,Arbeidsklær,12106,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Diverse klær"
Verktøy,Arbeidslys,category,/3041/3041430/original.66x75!m.jpg,37 produkter,Arbeidslys,Arbeidslys,/kategorier/arbeidslys,products,Bygg og verktøy>Verktøy>Arbeidslys,1711025782680190977,12760,1325,Bygg og verktøy,arbeidslampe,Arbeidslys,12760,arbeidslampe,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Verktøy"
Verktøy,Arbeidsradio,category,/3199/3199210/i.54x75!m.jpg,490 produkter,Arbeidsradio,Arbeidsradio,/kategorier/arbeidsradio,filter,Bygg og verktøy>Verktøy>Arbeidsradio,1711025782680190978,13389,2109,Bygg og verktøy,,Arbeidsradio,13389,,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Verktøy"
Arbeidsklær,Arbeidssko,category,/2941/2941086/original.100x75!m.jpg,540 produkter,Arbeidssko,Arbeidssko,/kategorier/arbeidssko,search,Klær og sko>Diverse klær>Arbeidsklær>Arbeidssko,1711025782693822464,12113,1638,Klær og sko,arbesko,Arbeidssko,12113,arbesko,false,2021-09-16T03:02:23.579Z,"Klær og sko,Diverse klær,Arbeidsklær"
Smykker,Armbånd,category,/3064/3064519/068d58e3-4d9e-46c6-8128-8331031d2a41.38x75!m.jpg,1013 produkter,Armbånd,Armbånd,/kategorier/armbaand,filter,Klær og sko>Accessories og tilbehør>Smykker>Armbånd,1711025782694871040,12786,1118,Klær og sko,,Armbånd,12786,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Accessories og tilbehør,Smykker"
Trelast og byggevarer,Armeringsnett og armeringsjern,category,/3270/3270452/i.76x75!m.jpg,30 produkter,Armeringsnett og armeringsjern,Armeringsnett og armeringsjern,/kategorier/armeringsnett-og-armeringsjern,products,Bygg og verktøy>Trelast og byggevarer>Armeringsnett og armeringsjern,1711025782694871041,13740,1081,Bygg og verktøy,,Armeringsnett og armeringsjern,13740,,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Trelast og byggevarer"
Peistilbehør,Askebøtte,category,/3039/3039275/WEB_Image%20espegard-askebotte_01%201359177175.80x75!m.jpg,50 produkter,Askebøtte,Askebøtte,/kategorier/askeboette,filter,Bygg og verktøy>Ovn og peis>Peistilbehør>Askebøtte,1711025782695919616,12752,3229,Bygg og verktøy,,Askebøtte,12752,,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Ovn og peis,Peistilbehør"
Rengjøring,Askesuger,category,/2413/2413484/original.58x75!m.jpg,22 produkter,Askesuger,Askesuger,/kategorier/askesuger,products,Hjem og husholdning>Rengjøring>Askesuger,1711025782695919617,11871,1109,Hjem og husholdning,"askeoppsamler,askestøvsuger",Askesuger,11871,"askeoppsamler,askestøvsuger",false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Rengjøring"
Rengjøring,Avløpsåpner,category,/3130/3130928/mudin-avloepsaapner-kjemikaler-norenco-9815621.24x75!m.jpg,18 produkter,Avløpsåpner,Avløpsåpner,/kategorier/avloepsaapner,products,Hjem og husholdning>Rengjøring>Avløpsåpner,1711025782695919618,13052,1407,Hjem og husholdning,avløpsrens,Avløpsåpner,13052,avløpsrens,false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Rengjøring"
Sement og mur,Avrettingsmasse,category,/2983/2983055/original.40x75!m.jpg,27 produkter,Avrettingsmasse,Avrettingsmasse,/kategorier/avrettingsmasse,products,Bygg og verktøy>Trelast og byggevarer>Sement og mur>Avrettingsmasse,1711025782696968192,12321,1423,Bygg og verktøy,,Avrettingsmasse,12321,,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Trelast og byggevarer,Sement og mur"
Måling,Avstandsmåler,category,/2878/2878693/original.38x75!m.jpg,54 produkter,Avstandsmåler,Avstandsmåler,/kategorier/avstandsmaler,products,Bygg og verktøy>Verktøy>Måleverktøy og laserverktøy>Måling>Avstandsmåler,1711025782696968193,11945,1423,Bygg og verktøy,lasermåler,Avstandsmåler,11945,lasermåler,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Verktøy,Måleverktøy og laserverktøy,Måling"
Jakt,Avstandsmåler til jakt,category,/3152/3152709/original.90x75!m.jpg,551 produkter,Avstandsmåler til jakt,Avstandsmåler til jakt,/kategorier/avstandsmaaler-til-jakt,filter,Sport og friluftsliv>Jakt>Avstandsmåler til jakt,1711025782698016768,13204,2057,Sport og friluftsliv,,Avstandsmåler til jakt,13204,,false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Jakt"
Varme og klima,Avtrekksvifte,category,/1614/1614210/original.68x75!m.jpg,63 produkter,Avtrekksvifte,Avtrekksvifte,/kategorier/avtrekksvifte,products,Hjem og husholdning>Varme og klima>Avtrekksvifte,1711025782698016769,11214,2055,Hjem og husholdning,,Avtrekksvifte,11214,,false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Varme og klima"
Vitaminer og mineraler,B-vitamin,category,/3151/3151293/949972-B12vitaminjpg-pearl866x.jpeg.40x75!m.jpg,251 produkter,B-vitamin,B-vitamin,/kategorier/b-vitamin,filter,Skjønnhet og helse>Apotek>Kosttilskudd>Vitaminer og mineraler>B-vitamin,1711025782699065344,13180,1743,Skjønnhet og helse,b12,B-vitamin,13180,b12,false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Apotek,Kosttilskudd,Vitaminer og mineraler"
Barneseng,Baby nest,category,/3087/3087025/original.771x504m.114x75!m.jpg,284 produkter,Baby nest,Baby nest,/kategorier/baby-nest,filter,Foreldre og barn>Barnerom og barnemøbler>Barneseng>Baby nest,1711025782699065345,12881,1786,Foreldre og barn,,Baby nest,12881,,false,2021-09-16T03:02:23.579Z,"Foreldre og barn,Barnerom og barnemøbler,Barneseng"
Ammeprodukter og mammautstyr,Babycall,category,/2972/2972437/original.54x75!m.jpg,62 produkter,Babycall,Babycall,/kategorier/babycall,products,Foreldre og barn>Ammeprodukter og mammautstyr>Babycall,1711025782699065346,11086,2320,Foreldre og barn,"babyalarm,babymonitor",Babycall,11086,"babymonitor,babyalarm",false,2021-09-16T03:02:23.579Z,"Foreldre og barn,Ammeprodukter og mammautstyr"
Babyleker,Babygym,category,/3084/3084744/original.1176x1055m.84x75!m.jpg,239 produkter,Babygym,Babygym,/kategorier/babygym,filter,Foreldre og barn>Leker>Babyleker>Babygym,1711025782700113920,12862,1187,Foreldre og barn,,Babygym,12862,,false,2021-09-16T03:02:23.579Z,"Foreldre og barn,Leker,Babyleker"
Leker,Babyleker,category,/3084/3084431/ell_1564578_Fs.513x416m.92x75!m.jpg,150 produkter,Babyleker,Babyleker,/kategorier/babyleker,products,Foreldre og barn>Leker>Babyleker,1711025782700113921,11742,1187,Foreldre og barn,"babygym,biteleker,gåstol,gåvogn,rangler",Babyleker,11742,"gåvogn,gåstol,babygym,rangler,biteleker",false,2021-09-16T03:02:23.579Z,"Foreldre og barn,Leker"
Foreldre og barn,Babyutstyr,category,/3253/3253215/i.102x75!m.jpg,389 produkter,Babyutstyr,Babyutstyr,/kategorier/babyutstyr,categories,Foreldre og barn>Babyutstyr,1711025782700113922,12845,1515,Foreldre og barn,,Babyutstyr,12845,,false,2021-09-16T03:02:23.579Z,Foreldre og barn
Bygg og verktøy,Bad,category,/1761/1761352/original.44x75!m.jpg,993 produkter,Bad,Bad,/kategorier/bad,categories,Bygg og verktøy>Bad,1711025782700113923,10317,2716,Bygg og verktøy,,Bad,10317,,false,2021-09-16T03:02:23.579Z,Bygg og verktøy
Hundeutstyr,Bade- og kjøleprodukter,category,/3260/3260723/i.76x75!m.jpg,91 produkter,Bade- og kjøleprodukter,Bade- og kjøleprodukter,/kategorier/bade-og-kjoeleprodukter,products,Dyreutstyr>Hundeutstyr>Bade- og kjøleprodukter,1711025782701162496,12485,1052,Dyreutstyr,"hundebasseng,kjølehalsbånd,kjøleskjerf",Bade- og kjøleprodukter,12485,"kjølehalsbånd,kjøleskjerf,hundebasseng",false,2021-09-16T03:02:23.579Z,"Dyreutstyr,Hundeutstyr"
Babyutstyr,Badebalje og badestol,category,/3165/3165390/i.114x75!m.jpg,48 produkter,Badebalje og badestol,Badebalje og badestol,/kategorier/badebalje-og-badestol,products,Foreldre og barn>Babyutstyr>Badebalje og badestol,1711025782701162497,12869,1242,Foreldre og barn,,Badebalje og badestol,12869,,false,2021-09-16T03:02:23.579Z,"Foreldre og barn,Babyutstyr"
Bikini og badedrakt,Badedrakt,category,/2966/2966880/original.38x75!m.jpg,850 produkter,Badedrakt,Badedrakt,/kategorier/badedrakt,filter,Klær og sko>Badetøy>Bikini og badedrakt>Badedrakt,1711025782702211072,12248,1177,Klær og sko,,Badedrakt,12248,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Badetøy,Bikini og badedrakt"
Bad,Badekar,category,/1717/1717928/original.144x75!m.jpg,121 produkter,Badekar,Badekar,/kategorier/badekar,products,Bygg og verktøy>Bad>Badekar,1711025782702211073,11687,1335,Bygg og verktøy,,Badekar,11687,,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Bad"
Hagestol,Baden-Baden,category,/2942/2942704/original.72x75!m.jpg,448 produkter,Baden-Baden,Baden-Baden,/kategorier/baden-baden,filter,Hage og utemiljø>Hagemøbler>Hagestol>Baden-Baden,1711025782703259648,12123,2021,Hage og utemiljø,"baden,baden-baden,solstol,stol",Baden-Baden,12123,"solstol,baden-baden,baden,baden,stol",false,2021-09-16T03:02:23.579Z,"Hage og utemiljø,Hagemøbler,Hagestol"
Bad,Baderomsmøbler,category,/1764/1764794/original.20x75!m.jpg,37 produkter,Baderomsmøbler,Baderomsmøbler,/kategorier/baderomsmobler,products,Bygg og verktøy>Bad>Baderomsmøbler,1711025782703259649,10299,1086,Bygg og verktøy,,Baderomsmøbler,10299,,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Bad"
Trelast og byggevarer,Baderomsplater,category,/3126/3126295/baderomspanel-fibo-8054-m6040-lentini-light__9c134d94-439f-4518-81d1-cf7f260dec13.18x75!m.jpg,336 produkter,Baderomsplater,Baderomsplater,/kategorier/baderomsplater,products,Bygg og verktøy>Trelast og byggevarer>Baderomsplater,1711025782703259650,13042,2436,Bygg og verktøy,,Baderomsplater,13042,,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Trelast og byggevarer"
Badetøy,Badeshorts,category,/2971/2971342/original.72x75!m.jpg,152 produkter,Badeshorts,Badeshorts,/kategorier/badeshorts,products,Klær og sko>Badetøy>Badeshorts,1711025782704308224,12308,1079,Klær og sko,,Badeshorts,12308,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Badetøy"
Shorts til barn,Badeshorts til barn,category,/3207/3207089/i.74x75!m.jpg,296 produkter,Badeshorts til barn,Badeshorts til barn,/kategorier/badeshorts-til-barn,filter,Klær og sko>Barneklær>Bukse og shorts til barn>Shorts til barn>Badeshorts til barn,1711025782704308225,13432,1024,Klær og sko,,Badeshorts til barn,13432,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Barneklær,Bukse og shorts til barn,Shorts til barn"
Bikini og badedrakt,Badeshorts til dame,category,/2972/2972250/original.98x75!m.jpg,850 produkter,Badeshorts til dame,Badeshorts til dame,/kategorier/badeshorts-til-dame,filter,Klær og sko>Badetøy>Bikini og badedrakt>Badeshorts til dame,1711025782705356800,12310,1177,Klær og sko,,Badeshorts til dame,12310,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Badetøy,Bikini og badedrakt"
Badetøy,Badesko,category,/3204/3204709/i.118x75!m.jpg,367 produkter,Badesko,Badesko,/kategorier/badesko,filter,Klær og sko>Badetøy>Badesko,1711025782705356801,13416,2197,Klær og sko,,Badesko,13416,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Badetøy"
Barnesko,Badesko til barn,category,/3213/3213700/i.162x75!m.jpg,19 produkter,Badesko til barn,Badesko til barn,/kategorier/badesko-til-barn,products,Klær og sko>Barneklær>Barnesko>Badesko til barn,1711025782705356802,13479,1015,Klær og sko,,Badesko til barn,13479,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Barneklær,Barnesko"
Klær og sko,Badetøy,category,/2983/2983610/original.36x75!m.jpg,481 produkter,Badetøy,Badetøy,/kategorier/badetoy,categories,Klær og sko>Badetøy,1711025782706405376,12334,1204,Klær og sko,,Badetøy,12334,,false,2021-09-16T03:02:23.579Z,Klær og sko
Barneklær,Badetøy til barn,category,/3269/3269580/i.90x75!m.jpg,126 produkter,Badetøy til barn,Badetøy til barn,/kategorier/badetoy-til-barn,products,Klær og sko>Barneklær>Badetøy til barn,1711025782706405377,12452,1024,Klær og sko,,Badetøy til barn,12452,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Barneklær"
Kroppspleie,Badevekt,category,/2928/2928216/original.108x75!m.jpg,160 produkter,Badevekt,Badevekt,/kategorier/badevekt,products,Skjønnhet og helse>Kroppspleie>Badevekt,1711025782706405378,11494,2359,Skjønnhet og helse,"baderomsvekt,kroppsanalysevekt,personvekt,smartvekt,treningsvekt",Badevekt,11494,"baderomsvekt,personvekt,treningsvekt,smartvekt,kroppsanalysevekt",false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Kroppspleie"
Racketsport,Badminton,category,/3237/3237286/i.76x75!m.jpg,171 produkter,Badminton,Badminton,/kategorier/badminton,categories,Sport og friluftsliv>Sportsutstyr>Racketsport>Badminton,1711025782707453952,13615,1029,Sport og friluftsliv,,Badminton,13615,,false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Sportsutstyr,Racketsport"
Badminton,Badmintonball,category,/3237/3237275/i.84x75!m.jpg,34 produkter,Badmintonball,Badmintonball,/kategorier/badmintonball,products,Sport og friluftsliv>Sportsutstyr>Racketsport>Badminton>Badmintonball,1711025782707453953,13617,1011,Sport og friluftsliv,fjærball,Badmintonball,13617,fjærball,false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Sportsutstyr,Racketsport,Badminton"
Badminton,Badmintonracket,category,/3237/3237258/i.76x75!m.jpg,121 produkter,Badmintonracket,Badmintonracket,/kategorier/badmintonracket,products,Sport og friluftsliv>Sportsutstyr>Racketsport>Badminton>Badmintonracket,1711025782707453954,13616,1025,Sport og friluftsliv,,Badmintonracket,13616,,false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Sportsutstyr,Racketsport,Badminton"
Badminton,Badmintonsett,category,/3237/3237281/i.50x75!m.jpg,16 produkter,Badmintonsett,Badmintonsett,/kategorier/badmintonsett,products,Sport og friluftsliv>Sportsutstyr>Racketsport>Badminton>Badmintonsett,1711025782708502528,13618,1005,Sport og friluftsliv,,Badmintonsett,13618,,false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Sportsutstyr,Racketsport,Badminton"
Bære og frakte,Bag og trillebag,category,/2933/2933887/original.98x75!m.jpg,273 produkter,Bag og trillebag,Bag og trillebag,/kategorier/bag-og-trillebag,products,Sport og friluftsliv>Bære og frakte>Bag og trillebag,1711025782708502529,11469,1656,Sport og friluftsliv,"bag,duffelbager,duffle,dufflebag,dufflebager,reisebag,trillebag",Bag og trillebag,11469,"dufflebag,duffle,bag,dufflebager,duffelbager,trillebag,reisebag",false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Bære og frakte"
Elektroverktøy,Bajonettsag,category,/1118/1118409/original.186x75!m.jpg,124 produkter,Bajonettsag,Bajonettsag,/kategorier/bajonettsag,products,Bygg og verktøy>Verktøy>Elektroverktøy>Bajonettsag,1711025782708502530,11074,1611,Bygg og verktøy,bajonett sag,Bajonettsag,11074,bajonett sag,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Verktøy,Elektroverktøy"
Bakeutstyr,Bakebolle,category,/2885/2885228/original.120x75!m.jpg,88 produkter,Bakebolle,Bakebolle,/kategorier/bakebolle,products,Hjem og husholdning>Kjøkken>Bakeutstyr>Bakebolle,1711025782709551104,11973,1172,Hjem og husholdning,bolle,Bakebolle,11973,bolle,false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Kjøkken,Bakeutstyr"
Bakeutstyr,Bakeform,category,/2883/2883422/original.110x75!m.jpg,164 produkter,Bakeform,Bakeform,/kategorier/bakeform,products,Hjem og husholdning>Kjøkken>Bakeutstyr>Bakeform,1711025782709551105,11969,1336,Hjem og husholdning,,Bakeform,11969,,false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Kjøkken,Bakeutstyr"
Bakeutstyr,Bakematte,category,/2885/2885386/original.76x75!m.jpg,27 produkter,Bakematte,Bakematte,/kategorier/bakematte,products,Hjem og husholdning>Kjøkken>Bakeutstyr>Bakematte,1711025782709551106,11975,1044,Hjem og husholdning,"makron,makronmatte,matte,silikon,silikonmatte",Bakematte,11975,"silikonmatte,makronmatte,silikon,matte,makron,matte",false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Kjøkken,Bakeutstyr"
Bakeutstyr,Bakerist,category,/2885/2885467/original.76x75!m.jpg,11 produkter,Bakerist,Bakerist,/kategorier/bakerist,products,Hjem og husholdning>Kjøkken>Bakeutstyr>Bakerist,1711025782723182592,11976,1039,Hjem og husholdning,avkjølingsrist,Bakerist,11976,avkjølingsrist,false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Kjøkken,Bakeutstyr"
Kjøkken,Bakeutstyr,category,/2885/2885988/original.110x75!m.jpg,381 produkter,Bakeutstyr,Bakeutstyr,/kategorier/bakeutstyr,categories,Hjem og husholdning>Kjøkken>Bakeutstyr,1711025782723182593,11978,1385,Hjem og husholdning,"bakeredskap,baking",Bakeutstyr,11978,"baking,bakeredskap",false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Kjøkken"
Hodeplagg til barn,Balaclava til barn,category,/3155/3155098/Balaclava.56x75!m.jpg,17 produkter,Balaclava til barn,Balaclava til barn,/kategorier/balaclava-til-barn,products,Klær og sko>Barneklær>Accessories og tilbehør til barn>Hodeplagg til barn>Balaclava til barn,1711025782723182594,13226,1387,Klær og sko,"balaklava,finlandshette",Balaclava til barn,13226,"finlandshette,balaklava",false,2021-09-16T03:02:23.579Z,"Klær og sko,Barneklær,Accessories og tilbehør til barn,Hodeplagg til barn"
Treningsutstyr,Balansepute,category,/3210/3210887/5c264d5eac6f4b0f9eeaa2d8c528858a.94x75!m.png,28 produkter,Balansepute,Balansepute,/kategorier/balansepute,products,Sport og friluftsliv>Trening>Treningsutstyr>Balansepute,1711025782724231168,13471,1056,Sport og friluftsliv,,Balansepute,13471,,false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Trening,Treningsutstyr"
Hagemøbler,Balkongmøbler,category,/2940/2940774/original.120x75!m.jpg,448 produkter,Balkongmøbler,Balkongmøbler,/kategorier/balkongmobler,filter,Hage og utemiljø>Hagemøbler>Balkongmøbler,1711025782724231169,12100,2021,Hage og utemiljø,"cafemøbler,kafemøbler",Balkongmøbler,12100,"cafemøbler,kafemøbler",false,2021-09-16T03:02:23.579Z,"Hage og utemiljø,Hagemøbler"
Parasoll,Balkongparasoll,category,/3109/3109879/b.102x75!m.jpg,160 produkter,Balkongparasoll,Balkongparasoll,/kategorier/balkongparasoll,filter,Hage og utemiljø>Hagemøbler>Parasoll og tilbehør>Parasoll>Balkongparasoll,1711025782725279744,12964,1083,Hage og utemiljø,,Balkongparasoll,12964,,false,2021-09-16T03:02:23.579Z,"Hage og utemiljø,Hagemøbler,Parasoll og tilbehør,Parasoll"
Babyleker,Ballbasseng,category,/3084/3084771/original.1993x1376m.108x75!m.jpg,239 produkter,Ballbasseng,Ballbasseng,/kategorier/ballbasseng,filter,Foreldre og barn>Leker>Babyleker>Ballbasseng,1711025782725279745,12866,1187,Foreldre og barn,,Ballbasseng,12866,,false,2021-09-16T03:02:23.579Z,"Foreldre og barn,Leker,Babyleker"
Pumps og ballerinasko,Ballerinasko,category,/2986/2986998/original.122x75!m.png,323 produkter,Ballerinasko,Ballerinasko,/kategorier/ballerinasko,filter,Klær og sko>Sko>Pumps og ballerinasko>Ballerinasko,1711025782726328320,12440,1043,Klær og sko,,Ballerinasko,12440,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Sko,Pumps og ballerinasko"
Kjole og skjørt,Ballkjole,category,/2982/2982630/original.26x75!m.jpg,1767 produkter,Ballkjole,Ballkjole,/kategorier/ballkjole,filter,Klær og sko>Kjole og skjørt>Ballkjole,1711025782726328321,12316,1304,Klær og sko,,Ballkjole,12316,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Kjole og skjørt"
Sportsutstyr,Ballsport,category,/3180/3180383/original.70x75!m.jpg,209 produkter,Ballsport,Ballsport,/kategorier/ballsport,categories,Sport og friluftsliv>Sportsutstyr>Ballsport,1711025782726328322,10336,1286,Sport og friluftsliv,,Ballsport,10336,,false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Sportsutstyr"
Hårpleie,Balsam,category,/3125/3125089/P-85665.26x75!m.jpg,400 produkter,Balsam,Balsam,/kategorier/balsam,products,Skjønnhet og helse>Hårpleie>Balsam,1711025782727376896,12083,1145,Skjønnhet og helse,conditioner,Balsam,12083,conditioner,false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Hårpleie"
Leker,Bamser og lekefigurer,category,/3073/3073828/i.62x75!m.jpg,308 produkter,Bamser og lekefigurer,Bamser og lekefigurer,/kategorier/bamser-og-lekefigurer,products,Foreldre og barn>Leker>Bamser og lekefigurer,1711025782727376897,12835,1283,Foreldre og barn,,Bamser og lekefigurer,12835,,false,2021-09-16T03:02:23.579Z,"Foreldre og barn,Leker"
Sår og skade,Bandasje,category,/2999/2999978/original.104x75!m.jpg,47 produkter,Bandasje,Bandasje,/kategorier/bandasje,products,Skjønnhet og helse>Apotek>Sår og skade>Bandasje,1711025782727376898,12515,1067,Skjønnhet og helse,,Bandasje,12515,,false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Apotek,Sår og skade"
Hårfjerning,Barberblad,category,/1726/1726863/original.136x75!m.jpg,69 produkter,Barberblad,Barberblad,/kategorier/barberblad,products,Skjønnhet og helse>Hårfjerning>Barberblad,1711025782728425472,11229,1389,Skjønnhet og helse,"barberblader,blades,razor blade,razorblade,razorblades",Barberblad,11229,"barberblader,razor blade,razorblade,razorblades,blades",false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Hårfjerning"
