dataset,parameters,errorvalue
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.02332319927633704,hidden_size_0:55,recurrent_dropout_0:0.28978182353626103,learning_rate:0.0020960338190641396,batch_size:32,optimizer_name:Adam,number_of_epochs:8,score:0.2452712506055832,Trial number:48
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.015935874213539203,hidden_size_0:55,recurrent_dropout_0:0.2779580843891274,learning_rate:0.005577256025833145,batch_size:32,optimizer_name:Adam,number_of_epochs:5,score:0.27305784821510315,Trial number:49
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.031199136565081262,hidden_size_0:48,recurrent_dropout_0:0.32277304958360686,learning_rate:0.0016820779985391914,batch_size:32,optimizer_name:Adam,number_of_epochs:1,score:0.25229448080062866,Trial number:50
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.0699735032421255,hidden_size_0:61,recurrent_dropout_0:0.35470314772097905,learning_rate:0.002256217441813872,batch_size:32,optimizer_name:Adam,number_of_epochs:8,score:0.2473905384540558,Trial number:51
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.07153070740079491,hidden_size_0:58,recurrent_dropout_0:0.36881172219090713,learning_rate:0.004639733454734023,batch_size:32,optimizer_name:Adam,number_of_epochs:9,score:0.2692796587944031,Trial number:52
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.014503117176976915,hidden_size_0:53,recurrent_dropout_0:0.2889459863220574,learning_rate:0.002022312289908698,batch_size:32,optimizer_name:Adam,number_of_epochs:6,score:0.2458030879497528,Trial number:53
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.02008850722496178,hidden_size_0:69,recurrent_dropout_0:0.29282510978099885,learning_rate:0.0004224180055727792,batch_size:32,optimizer_name:Adam,number_of_epochs:6,score:0.25801244378089905,Trial number:54
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.04616897356791268,hidden_size_0:47,recurrent_dropout_0:0.2442346423277679,learning_rate:0.0009593164462038044,batch_size:32,optimizer_name:Adam,number_of_epochs:3,score:0.25269824266433716,Trial number:55
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:4.95008730989413e-05,hidden_size_0:99,recurrent_dropout_0:0.28930958932034523,learning_rate:0.0025556381519504117,batch_size:32,optimizer_name:Adam,number_of_epochs:10,score:0.26404038071632385,Trial number:56
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.03897763187927103,hidden_size_0:64,recurrent_dropout_0:0.38302693971121915,learning_rate:0.0006536649062501491,batch_size:32,optimizer_name:Adam,number_of_epochs:7,score:0.24936287105083466,Trial number:57
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.06674893963639009,hidden_size_0:50,recurrent_dropout_0:0.35866724289250057,learning_rate:1.0746440637396159e-05,batch_size:32,optimizer_name:Adam,number_of_epochs:3,score:0.45526570081710815,Trial number:58
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.29925551378815785,hidden_size_0:44,recurrent_dropout_0:0.3228374175202466,learning_rate:0.006440540042396296,batch_size:32,optimizer_name:Adam,number_of_epochs:12,score:0.2729707956314087,Trial number:59
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.008909266249252652,hidden_size_0:75,recurrent_dropout_0:0.26603517009707284,learning_rate:0.0015219762354595277,batch_size:32,optimizer_name:Adam,number_of_epochs:9,score:0.24652425944805145,Trial number:60
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.01412502257772167,hidden_size_0:88,recurrent_dropout_0:0.27229566707294034,learning_rate:0.004089247943997223,batch_size:32,optimizer_name:Adam,number_of_epochs:8,score:0.26839709281921387,Trial number:61
