dataset,parameters,errorvalue
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.04438949056827899,hidden_size_0:15,recurrent_dropout_0:0.11843714683941936,learning_rate:0.002935350763033639,batch_size:32,optimizer_name:Adam,number_of_epochs:19,score:0.24999156594276428,Trial number:53
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.07330482034846361,hidden_size_0:10,recurrent_dropout_0:0.16804360198334897,learning_rate:0.0006723398966828031,batch_size:32,optimizer_name:Adam,number_of_epochs:30,score:0.2814846634864807,Trial number:54
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.015798773579001186,hidden_size_0:63,recurrent_dropout_0:0.34103414101427243,learning_rate:0.0013475545029828315,batch_size:32,optimizer_name:Adam,number_of_epochs:23,score:0.2516508996486664,Trial number:55
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.03875697637646111,hidden_size_0:5,recurrent_dropout_0:0.10792293545381793,learning_rate:0.0068994074162796615,batch_size:32,optimizer_name:Adam,number_of_epochs:28,score:0.24368639290332794,Trial number:56
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.023165969020150994,hidden_size_0:45,recurrent_dropout_0:0.13143188692476915,learning_rate:0.00413044065069615,batch_size:32,optimizer_name:Adam,number_of_epochs:32,score:0.2444332391023636,Trial number:57
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.06540561017206481,hidden_size_0:51,recurrent_dropout_0:0.19560119522315028,learning_rate:0.009823158365729851,batch_size:32,optimizer_name:Adam,number_of_epochs:34,score:0.26125502586364746,Trial number:58
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.00027334783992755823,hidden_size_0:100,recurrent_dropout_0:0.042848552793013805,learning_rate:0.0024050402552966213,batch_size:32,optimizer_name:Adam,number_of_epochs:7,score:0.25388941168785095,Trial number:59
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.08390324436660691,hidden_size_0:12,recurrent_dropout_0:0.0900942492210759,learning_rate:0.0009856342183796423,batch_size:32,optimizer_name:RMSprop,number_of_epochs:26,score:0.26191872358322144,Trial number:60
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.018003538351200908,hidden_size_0:15,recurrent_dropout_0:0.15830012176865138,learning_rate:0.006341404683438974,batch_size:32,optimizer_name:Adam,number_of_epochs:24,score:0.24536113440990448,Trial number:61
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.03838954770892687,hidden_size_0:1,recurrent_dropout_0:0.1685461575915764,learning_rate:0.006643591401873594,batch_size:32,optimizer_name:Adam,number_of_epochs:25,score:0.2792402505874634,Trial number:62
